"","id","modified","basisOfRecord","occurrenceID.x","organismQuantityType","sex","eventDate","country","scientificName","kingdom","phylum","class","order","family","vernacularName","measurementUnit","length"
"17499",131996,"2019-11-20T10:32:33","HumanObservation",131996,"individual","Male",21444,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"17500",131997,"2019-11-20T10:32:33","HumanObservation",131997,"individual","Female",21444,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",16.62
"17501",131998,"2019-11-20T10:32:33","HumanObservation",131998,"individual","Male",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"17502",131999,"2019-11-20T10:32:33","HumanObservation",131999,"individual","Male",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"17503",132000,"2019-11-20T10:32:33","HumanObservation",132000,"individual","Male",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17504",132001,"2019-11-20T10:32:33","HumanObservation",132001,"individual","Male",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17505",132002,"2019-11-20T10:32:33","HumanObservation",132002,"individual","Male",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.98
"17506",132003,"2019-11-20T10:32:34","HumanObservation",132003,"individual","Female",21445,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"17507",132004,"2019-11-20T10:32:34","HumanObservation",132004,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"17508",132005,"2019-11-20T10:32:34","HumanObservation",132005,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"17509",132006,"2019-11-20T10:32:34","HumanObservation",132006,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17510",132007,"2019-11-20T10:32:34","HumanObservation",132007,"individual","Female",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17511",132008,"2019-11-20T10:32:34","HumanObservation",132008,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17512",132009,"2019-11-20T10:32:34","HumanObservation",132009,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17513",132010,"2019-11-20T10:32:35","HumanObservation",132010,"individual","Male",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17514",132011,"2019-11-20T10:32:35","HumanObservation",132011,"individual","Female",21446,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17515",132012,"2019-11-20T10:32:35","HumanObservation",132012,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"17516",132013,"2019-11-20T10:32:35","HumanObservation",132013,"individual","Female",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"17517",132014,"2019-11-20T10:32:35","HumanObservation",132014,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"17518",132015,"2019-11-20T10:32:35","HumanObservation",132015,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17519",132016,"2019-11-20T10:32:36","HumanObservation",132016,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"17520",132017,"2019-11-20T10:32:36","HumanObservation",132017,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17521",132018,"2019-11-20T10:32:36","HumanObservation",132018,"individual","Male",21447,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"17522",132127,"2019-11-20T10:32:51","HumanObservation",132127,"individual","Male",21474,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.66
"17523",132128,"2019-11-20T10:32:52","HumanObservation",132128,"individual","Female",21476,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"17524",132129,"2019-11-20T10:32:52","HumanObservation",132129,"individual","Male",21476,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17525",134098,"2019-11-20T10:33:40","HumanObservation",134098,"individual","Female",21690,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"17526",134105,"2019-11-20T10:33:41","HumanObservation",134105,"individual","Female",21711,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"17527",134106,"2019-11-20T10:33:41","HumanObservation",134106,"individual","Male",21711,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"17528",134107,"2019-11-20T10:33:42","HumanObservation",134107,"individual","Female",21712,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17529",134108,"2019-11-20T10:33:42","HumanObservation",134108,"individual","Female",21717,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17530",134109,"2019-11-20T10:33:42","HumanObservation",134109,"individual","Female",21717,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"17531",134110,"2019-11-20T10:33:42","HumanObservation",134110,"individual","Female",21719,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"17532",134111,"2019-11-20T10:33:42","HumanObservation",134111,"individual","Female",21719,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17533",134112,"2019-11-20T10:33:42","HumanObservation",134112,"individual","Female",21720,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17534",134113,"2019-11-20T10:33:42","HumanObservation",134113,"individual","Female",21721,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"17535",134114,"2019-11-20T10:33:43","HumanObservation",134114,"individual","Female",21722,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"17536",134115,"2019-11-20T10:33:43","HumanObservation",134115,"individual","Female",21722,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.98
"17537",134116,"2019-11-20T10:33:43","HumanObservation",134116,"individual","Female",21725,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17538",134117,"2019-11-20T10:33:43","HumanObservation",134117,"individual","Female",21726,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",16.3
"17539",134118,"2019-11-20T10:33:43","HumanObservation",134118,"individual","Male",21726,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17540",134119,"2019-11-20T10:33:43","HumanObservation",134119,"individual","Male",21726,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17541",134120,"2019-11-20T10:33:43","HumanObservation",134120,"individual","Female",21727,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"17542",134121,"2019-11-20T10:33:44","HumanObservation",134121,"individual","Male",21727,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"17543",134122,"2019-11-20T10:33:44","HumanObservation",134122,"individual","Female",21727,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17544",134123,"2019-11-20T10:33:44","HumanObservation",134123,"individual","Male",21728,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17545",134124,"2019-11-20T10:33:44","HumanObservation",134124,"individual","Female",21728,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"17546",134317,"2019-11-20T10:34:12","HumanObservation",134317,"individual","Female",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"17547",134314,"2019-11-20T10:34:11","HumanObservation",134314,"individual","Female",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"17548",134315,"2019-11-20T10:34:12","HumanObservation",134315,"individual","Male",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"17549",134316,"2019-11-20T10:34:12","HumanObservation",134316,"individual","Female",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17550",134318,"2019-11-20T10:34:12","HumanObservation",134318,"individual","Female",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"17551",134319,"2019-11-20T10:34:12","HumanObservation",134319,"individual","Male",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"17552",134320,"2019-11-20T10:34:12","HumanObservation",134320,"individual","Female",21761,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
